project_id,project_name,sector,implementing_agency,state,original_cost,revised_cost,expenditure,expenditure_change_recent,physical_progress,progress_change_recent,original_duration_months,months_elapsed,current_delay_months,overdue_milestones,days_since_last_cuf_update,clearance_pending_days,active_litigation,reasons_for_delay
MOSPI_619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-II Road Works",Roads & Highways,NHIDCL,,509.0,542.87,111.18,0.17,74.0,0.0,134.7,142.5,9.3,1,15,0,False,
MOSPI_618334,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO-TSP PKG-6,Roads & Highways,NHIDCL,,505.0,505.0,325.89,0.0,95.0,0.0,37.8,57.1,22.8,1,15,0,False,
MOSPI_618076,Improvement and Widening two lannig with paved Shoulder of NH 127B from km 31.500 Goeragre to km 63.224 Package-II in state of Meghalaya,Roads & Highways,MoRTH,,504.0,350.67,0.0,0.0,4.0,2.0,41.2,33.2,0.0,0,15,0,False,
MOSPI_400181,NAKRAKONDA KUMARDIH- B OCP,Coal,ECL - CIL,,503.0,502.67,88.9,4.96,29.0,1.0,127.6,97.1,0.0,0,15,0,False,
MOSPI_603293,Badam Coal Mining project of NTPC,Coal,National Thermal Power Corporation [NTPC],,502.0,784.0,471.08,32.51,68.0,0.0,454.9,91.4,0.0,0,15,0,False,
MOSPI_709768,City Gas Distribution Project at Dharmapuri and Krishnagiri Districts,Petroleum,MinistryofPetroleumNaturalGas,,501.0,501.0,111.55,0.0,5.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_619010,Up-gradation to 2 lane with paved shoutders of Pawlrang - Rulchawm section- of NH-102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 72.030 to km 104.129 including 2.459 km re-alignment section from Tuivai River to Rulchawm connecting km 48.150 of NH-6 [Design Chainage km 68.170 to km 98.579] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-3  Keifang- Tuivai Pkg-3,Roads & Highways,NHIDCL,,501.0,501.0,443.61,1.53,100.0,0.0,40.8,57.1,14.4,1,15,0,False,
MOSPI_615343,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,501.0,501.0,26.45,1.4,9.0,0.0,23.9,22.2,0.0,0,15,0,False,
MOSPI_611570,"SITC of ATM Automation System and ASMGCS [Including SMR & MLAT] for Mumbai, Navi Mumbai, Jewar [earlier MOPA, without ASMGCS], HIAL & BIAL",Aviation,Airport Authority of India [AAI],,500.0,500.0,399.77,1.02,80.0,0.0,56.8,68.9,11.6,1,15,0,False,
MOSPI_609019,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",Education,"Indian Institute of Technology, Kharagpur",,500.0,442.0,418.86,0.0,97.0,0.0,57.2,98.7,45.0,1,15,0,False,
MOSPI_705659,Satna - Rewa 50 km,Railways,CE/C-4/WCR WCR mor,,500.0,646.1,618.19,44.39,88.0,0.0,124.4,129.9,0.0,0,15,0,False,
MOSPI_617921,Widening and strengthening to 2LPS including LA of Kandarpur-Balikuda from km 277/500 to 318/970 of NH-55 in the State of Odisha under Annual Plan 2021-22.,Roads & Highways,MoRTH,,500.0,500.0,131.36,0.0,66.0,5.0,38.4,53.7,17.7,1,15,0,False,
MOSPI_618182,Widening to Two lane with paved shoulders from 106/830 to 158/496 of Yellareddy-Rudrur Section of NH-765D in the state of Telangana on EPC mode under NHO under Annual plan 2022-23,Roads & Highways,MoRTH,,500.0,500.0,207.08,9.83,69.0,2.0,44.7,47.0,10.5,1,15,0,False,
MOSPI_706718,C/o NITB Imphal Airport,Aviation,Airport Authority of India [AAI],,499.0,499.0,212.17,5.34,53.0,0.0,32.4,58.4,29.6,1,15,0,False,
MOSPI_606013,Additional Campus  of NITPatna,Education,NIT Patna,,499.0,499.0,449.96,0.0,99.0,1.0,24.3,49.8,18.0,1,15,0,False,
MOSPI_703586,Baiyyappanahalli - Hosur Doubling Project [48 km],Railways,Karnataka Rail Infrastructure Development Company Limited...,,499.0,748.7,713.85,13.21,88.0,3.0,60.0,89.5,22.0,1,15,0,False,
MOSPI_618956,Construction of Major Bridge over Baghmati and Lakhandei River along with Approaches from Design km.16.500 to km.21.500,Roads & Highways,NHAI,,499.0,380.3,57.23,13.28,27.0,5.0,38.5,31.0,10.5,1,15,0,False,
MOSPI_615331,GADEGAON OC 3 MTY,Coal,WCL - CIL,,497.0,497.0,95.69,8.97,2.0,0.0,77.1,34.6,0.0,0,15,0,False,
MOSPI_617932,Construction of New Four Lane Bypass to Parbhani City Parwa to Asola Km 463/265 to Km 481/180 Design Ch. 19220 to Ch. 34434 Length-15.214 Km section of NH-61 on EPC mode in the State of Maharashtra.,Roads & Highways,MoRTH,,497.0,497.0,210.17,210.17,70.0,0.0,30.6,53.6,24.5,1,15,0,False,
MOSPI_619038,Construction/upgradation to 2-lane with paved shoulder from Design Km 95.55 Bandarkoot to Km. 111.06 Chattroo of 15.52 Km length on Khellani-Kishtwar-Chattroo section on NH-244  in UT of Jammu and Kashmir on EPC Mode Pkg-5,Roads & Highways,NHIDCL,,497.0,497.0,270.82,0.02,100.0,0.0,22.7,65.5,37.3,1,15,0,False,
MOSPI_618365,Widening to 2 Lane with Hard shoulder of Akegwo-Avangkhu section of NH-202K for Package-III Design Chainage 69875 Km to 106816 Km in the State of Nagaland on EPC mode under NHO-NE,Roads & Highways,NHIDCL,,497.0,497.0,0.0,0.0,86.0,0.0,38.3,45.0,0.0,0,15,0,False,
MOSPI_611957,"Phase III A works at IIT Indore [03 Hostels, 01 Studio Apartment, 01 Housing, Heavy & Sophisticated lab complex, Academic POD and  Infrastructure for center of excellence]",Education,"Indian Institute of Technology, Indore",,496.0,496.0,143.95,5.35,35.0,5.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_619316,"Group Gathering Station, Lakwagaon",Petroleum,Oil India Limited,,496.0,495.59,20.04,0.0,8.0,0.0,24.4,11.2,0.0,0,15,0,False,
MOSPI_618033,4-Laning of Itanagar to Bandardewa section of NH-415from km 40430 to km 51735 Package-Bon EPC Mode in the state of Arunachal Pradesh Job NO. 415/Ar. P/2020-21/031,Roads & Highways,MoRTH,,496.0,496.0,171.91,6.48,51.0,0.0,53.4,74.7,19.7,1,15,0,False,
MOSPI_612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,Education,"National Institute of Technology, Meghalaya",,495.0,429.7,426.07,4.0,91.0,1.0,150.4,203.9,55.0,1,15,0,False,
MOSPI_705764,Nimach-Badi Sadri NL Project 48 km,Railways,CAOC/NWR NWR mor,,495.0,895.67,577.16,271.16,60.0,14.0,89.8,95.4,3.0,0,15,0,False,
MOSPI_705743,Talcher-Angul  New Line with Y-Connection at Talcher,Railways,CAO/C/ECoR,,495.0,495.0,29.5,0.0,1.0,0.0,107.0,98.5,12.0,1,15,0,False,
MOSPI_618146,Estimate for Improvement to two lane with paved shoulder from Ramnagar to Roseda from km 3.500 to 43.000 of NH 527 E on EPC mode in State of Bihar,Roads & Highways,MoRTH,,495.0,495.0,0.38,0.38,39.0,2.0,51.0,56.1,12.6,1,15,0,False,
MOSPI_615857,Naini Coal Mine,Coal,Singareni Collieries Company Limited [SCCL],,494.0,494.0,491.33,0.0,80.0,0.0,73.0,78.5,0.0,0,15,0,False,
MOSPI_705771,Allahabad-Bamhrauli Flyover Construction & 4th Railway Line Project,Railways,North Central Railway,,494.0,494.0,410.3,12.73,80.0,2.0,84.0,89.5,0.0,0,15,0,False,
MOSPI_705663,Bangalore-Whitefield-Bangalore City-Krishnarajapuram 23.08 km - Quadrupling,Railways,CPM/GS/SBC SWR mor,,493.0,717.54,459.94,114.12,70.0,-5.0,95.3,101.9,0.0,0,15,0,False,
MOSPI_400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],Railways,Central Railway,,493.0,1170.83,560.32,18.06,38.0,13.0,95.0,91.5,9.0,1,15,0,False,
MOSPI_611980,Junagarh Visavadar 42 Kms,Railways,WR,,493.0,492.83,3.0,0.0,1.0,0.0,76.0,51.4,0.0,0,15,0,False,
MOSPI_618446,Construction & Upgradation of existing road to 2-lane with paved shoulder from New Rolep Bridge at km 37.600 to Chochenpheri at km 52.00 in the section of Rongli to Chochenpheri of NH 717B Pkg-II C,Roads & Highways,NHIDCL,,493.0,478.79,395.19,395.16,79.0,0.0,43.5,71.3,28.3,1,15,0,False,
MOSPI_618156,"Construction of Morena bypass, Ambah bypass & Porsa bypass Totat length 27.16 km Section of NH-552 Ext. to TWo lane with paved shoulder configuration in the state of Madhya Pradesh on EPC mode",Roads & Highways,MoRTH,,493.0,493.0,0.0,0.0,74.0,2.0,43.8,43.2,0.0,0,15,0,False,
MOSPI_615183,KHADIA EXPANSION [10 TO 16 MTP,Coal,NCL - CIL,,492.0,492.0,379.69,102.94,57.0,1.0,45.2,62.7,24.0,1,15,0,False,
MOSPI_618043,Upgradation and reconstruction of Dindori - Mandla Section of NH 543 from Km 77100 Design to Km 170580 Design Total length 93.48km to Two lane with paved shoulder configuration along with One time improvement in 04 nos of bypassed built-up areas in a total length of 7.23 km in the state of Madhya Pradesh on EPC mode,Roads & Highways,MoRTH,,492.0,523.71,0.0,0.0,88.0,0.0,52.0,53.6,2.1,0,15,0,False,
MOSPI_612916,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",Education,Central University of Gujarat,,491.0,491.0,342.26,2.86,86.0,0.0,51.1,68.6,12.0,1,15,0,False,
MOSPI_618316,4-Laning  of Vairengte - Chhimluang section Package-3 of NH-306 from Existing Chainage km 43000 to Km 59700 Design Chainage km 46000 to km 60850 on Silchar - Vairengte- Sairang road in the State of Mizoram under Bharatmala Pariyojna under NHO-NE. Package-1&2 in Assam state,Roads & Highways,NHIDCL,,491.0,491.0,238.01,0.16,18.0,0.0,61.1,57.4,0.0,0,15,0,False,
MOSPI_618841,4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria section  from Km. 221.047 to Km. 225.302 of NH-31,Roads & Highways,NHAI,,491.0,348.38,354.17,6.13,96.0,0.0,38.3,59.0,20.2,1,15,0,False,
MOSPI_618130,Widening to 2 lane with paved shoulders from 0.00 to 32.970 ofAdilabadto Bela section of NH 353B in the State of Telangana,Roads & Highways,MoRTH,,491.0,491.0,149.79,149.79,79.0,4.0,42.2,46.6,7.9,1,15,0,False,
MOSPI_615864,Ramagundam OC-II Extension Project,Coal,Singareni Collieries Company Limited [SCCL],,490.0,490.0,405.54,0.0,77.0,0.0,124.9,130.5,0.0,0,15,0,False,
MOSPI_618152,Mhaswad to Tembhurni section of NH-548C - 2L  PS,Roads & Highways,MoRTH,,489.0,489.0,0.0,0.0,96.0,0.0,30.1,115.6,77.0,1,15,0,False,
MOSPI_618917,4L Greenfield starting from NH-30 near Saristabad Patna to Nathupur Project end point of Patna-Gaya-Dobhi Section of NH-83,Roads & Highways,NHAI,,488.0,419.66,101.06,0.0,88.0,1.0,25.4,38.0,12.6,1,15,0,False,
MOSPI_617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,488.0,488.0,14.64,4.88,7.0,3.0,20.9,18.7,7.2,1,15,0,False,
MOSPI_611977,Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives Manufacturing at,Railways,PCE/WR,,487.0,487.0,222.88,0.0,53.0,0.0,33.0,51.5,0.0,0,15,0,False,
MOSPI_618396,Construction & Upgradation to 2 lane with paved shoulder from Design Km. 31.449 Khellani Ex. Km 44.946 to Km 51.700 Prem Nagar Ex. Km 68617 of 20.251 Km length on Khellani - Kishtwar - Chattroo section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen PKG- 1,Roads & Highways,NHIDCL,,486.0,486.0,0.0,0.0,0.0,0.0,18.8,67.4,25.2,1,15,0,False,
MOSPI_612789,"Development of additional RESA on either end on Runway 10-28  at Calicut Airport.  Construction of embankment with slope protection, drainage system and associated works for additional RESA on either end on Runway 10-28",Aviation,Airport Authority of India [AAI],,485.0,485.0,242.51,15.01,66.0,2.0,27.7,39.3,15.1,1,15,0,False,
MOSPI_613793,SHYAMSUNDARPUR UG INCLUDING SA,Coal,ECL - CIL,,484.0,484.0,96.8,17.92,17.0,0.0,71.5,77.0,24.0,1,15,0,False,
MOSPI_615863,Venkatesh Khani Coal Mine,Coal,Singareni Collieries Company Limited [SCCL],,484.0,484.0,477.14,10.52,97.0,1.0,65.9,71.5,0.0,0,15,0,False,
MOSPI_617837,Siliguri Marketing Terminal [SMT] Capacity Augmentation Project,Petroleum,Numaligarh Refinery Limited,,484.0,484.0,319.32,3.92,89.0,1.0,49.7,58.2,10.0,1,15,0,False,
MOSPI_705458,Miyagam-Karjan-Dabhoi-Samlaya 96.46 km- Gauge conversion with electrification,Railways,CAOCWR WR mor,,484.0,1015.07,816.25,92.73,34.0,-5.0,119.2,115.9,0.2,0,15,0,False,
MOSPI_618355,"Construction of of 2 -Lane with paved shoulders road from Tamenglong-Tousem-Lisang-Mahur Road NH-137 starting near Dialong Village from km 10.000 at Dialong to km 31.430 near Old Tamenglong , near Barak River on EPC Mode Package-2",Roads & Highways,NHIDCL,,484.0,484.0,375.87,3.77,95.0,0.0,19.8,61.9,36.5,1,15,0,False,
MOSPI_619313,Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for Captive Consumption at MR,Power,Bharat Petroleum Corporation Limited [BPCL],,483.0,483.14,380.62,20.34,78.0,12.0,47.5,40.0,0.0,0,15,0,False,
MOSPI_709831,SOURCING OF BAUXITE ARRANGEMENT FOR 5TH STREAM ALUMINA REFINERY FROM SOUTH BLOCK MINING LEASE OF PANCHPATMAILI MINES,Steel,National Aluminium Company Limited [NALCO],,483.0,483.0,453.89,2.19,93.0,0.0,90.6,106.1,13.0,1,15,0,False,
MOSPI_611939,Himatnagar Khedbrahma  55 km,Railways,Railway,,482.0,482.42,461.0,0.0,96.0,0.0,36.0,51.5,300.0,1,15,0,False,
MOSPI_618992,100 MW SPP part of SECI 150 MW Hybrid,Power,NLC India Limited [NLCIL],,481.0,481.0,2.75,0.09,1.0,0.0,53.4,49.8,0.0,0,15,0,False,
MOSPI_709847,Pipeline Network Project Rudrasagar,Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,481.0,481.03,238.83,0.13,55.0,0.0,39.0,43.6,12.1,1,15,0,False,
MOSPI_701127,Construction of New Passenger Terminal Building for Domestic Operations at Jodhpur Airport.,Aviation,Airport Authority of India [AAI],,480.0,480.0,348.2,0.19,100.0,0.0,46.0,51.5,2.5,0,15,0,False,
MOSPI_400010,"Construction of Terminal Building & Associated works at Leh Airport, Ladakh",Aviation,Airport Authority of India [AAI],,480.0,640.0,512.55,3.14,88.0,5.0,37.6,97.6,58.5,1,15,0,False,
MOSPI_705712,RBMV Machine Procurement Project,Railways,EDTK[MC]/RB,,480.0,480.0,20.65,20.32,27.0,20.0,57.0,83.5,42.0,1,15,0,False,
MOSPI_615193,BASUNDHARA WEST EXTENSION OPEN,Coal,MCL - CIL,,479.0,479.0,281.62,0.05,67.0,-1.0,58.8,148.3,120.0,1,15,0,False,
MOSPI_617917,"Construction of 4 Lane Flyover at Nagpur RTO Chowk To Nagpur University Campus from Ch 2/250 to 5/100 and 4 lane flyover at wadi/midc junction from km 8/360 to km, 10/300 on NH 53 in state of Maharashtra.",Roads & Highways,MoRTH,,479.0,490.52,0.0,0.0,95.0,0.0,35.0,65.5,13.0,1,15,0,False,
MOSPI_618126,"Pre-Construction activities from Km 134.000 to Km 190.233 of NH-333A and Construction of 4 no. of Bypasses at Katoria, Lakhpura, Banka & Panjwara total length-14.359 Km to two lane with paved shoulders standard in State of Bihar.",Roads & Highways,MoRTH,,479.0,479.0,67.37,0.0,59.0,1.0,48.9,46.2,3.7,0,15,0,False,
MOSPI_618676,6L of  Dhanara - Hatibena Section from Km 124.611 to km 146.50 of NH-130-CD Package  OD-1,Roads & Highways,National Highways Authority of India [NHAI],,478.0,638.32,297.98,0.0,100.0,1.0,37.3,67.1,25.2,1,15,0,False,
MOSPI_618357,Construction of 2 -Lane with paved shoulders road from Tamenglong to Mahur NH-137 in Manipur starting from km 54.180 near Azuram to km 80.630 near Mandeu on EPC Mode Package 5,Roads & Highways,NHIDCL,,478.0,478.0,330.13,0.01,85.0,0.0,20.3,60.2,32.5,1,15,0,False,
MOSPI_618439,"Construction of Balance Work of 4-Laning of the Section from Jorhat to Jhanji of NH-37 Old  from Km 453000 to Km 463000 10.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-I Road Works",Roads & Highways,NHIDCL,,478.0,478.0,0.0,0.0,97.0,0.0,7.0,32.2,22.6,1,15,0,False,
MOSPI_617959,Rehabilitation & Widening work for 2 Lane with Paved Shoulder of Existing NH-80 from km 70.15 to Km 121.025 of Munger-Suttanganj -BhagatpurMirzachowki section on EPC Mode in the State of Bihar.,Roads & Highways,MoRTH,,478.0,478.0,311.39,0.0,96.0,1.0,46.1,65.5,0.0,0,15,0,False,
MOSPI_612876,"Construction of Permanent Campus for NIT Mizoram at Lengpui, Aizawl",Education,NIT Mizoram,,474.0,474.23,167.55,0.0,4.0,0.0,243.4,203.9,0.0,0,15,0,False,
MOSPI_705785,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,Railways,South Eastern Railway [SER] - I,,473.0,473.0,349.31,4.81,10.0,-4.0,58.1,60.6,11.0,1,15,0,False,
MOSPI_618119,Rehabilitation and up-gradation to 2-lane configuration of Bageshwar to Kangarchina road from km 129.600 to Km 161.600 Existing Chainage 136.00 to Km 169.00 of NH-309Ain the State of Uttarakhand Package-IV under NHO Annual Plan 2021-22,Roads & Highways,MoRTH,,472.0,472.0,0.0,0.0,67.0,2.0,58.9,53.5,0.0,0,15,0,False,
MOSPI_617999,Widening to 2LPS from Km 67 to Km 115 on Kadur-Hosadurga section NH 173 in the state of Karnataka NH-173-KNT-2022-23-980 dated 13.03.2023,Roads & Highways,MoRTH,,472.0,472.0,91.74,11.66,70.0,6.0,38.2,42.1,11.4,1,15,0,False,
MOSPI_617255,"Replacement of Converter Vessels, Trunnion Rings, Support System & Installation of Secondary Emission at Bhilai Steel Plant",Steel,Steel Authority of India Limited [SAIL],,472.0,472.0,266.11,8.93,74.0,4.0,31.4,34.5,3.5,0,15,0,False,
MOSPI_611884,Doubling between Bhiwani - Dobh Bahali PB73/2023-24/NR,Railways,CAOC/NWR NWR mor,,471.0,471.0,342.36,68.95,77.0,4.0,52.0,42.6,8.0,1,15,0,False,
MOSPI_618534,Construction of Six lane elevated flyover including reconstruction/rehabilitation of existing pavement from Km 426230 to Km 430500  Length  4.27 Km at Nirsa in the Barwa Adda Panagarh section of NH-19 from Km.398.240 to Km.521.120 including Panagarh Bypass in the State of Jharkhand on EPC Mode.,Roads & Highways,NHAI,,471.0,471.0,0.93,0.04,0.0,0.0,42.6,19.6,0.0,0,15,0,False,
MOSPI_618905,Widening with additional 3L abetting Chhapra Bypass Section of NH-19 from Km. 143.200 to Km. 159.255 Pkg-1,Roads & Highways,NHAI,,470.0,528.48,302.74,15.22,77.0,4.0,30.0,30.6,2.0,0,15,0,False,
MOSPI_617403,SADULPUR - CHURU  DOUBLING PROJECT,Railways,North Western Railway [NWR],,469.0,469.0,197.84,2.42,95.0,1.0,29.2,31.7,0.0,0,15,0,False,
MOSPI_611918,Kosamba- Umarpada 69.70 Km PB32/WR/2023-24,Railways,CAOCWR WR mor,,468.0,468.0,146.38,101.76,31.0,22.0,44.5,38.1,0.0,0,15,0,False,
MOSPI_616983,Kosamba Umarpada GC PROJECT,Railways,Ministry of Railways-,,468.0,468.0,70.54,0.0,16.0,0.0,47.5,38.1,0.0,0,15,0,False,
MOSPI_619222,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470 Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass 17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",Roads & Highways,NHAI,,468.0,699.68,595.08,0.65,98.0,0.0,30.5,54.3,22.8,1,15,0,False,
MOSPI_618441,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-37 Old from Km 490.800 to Km 501.800 11.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-I Road Works",Roads & Highways,NHIDCL,,468.0,476.5,97.88,25.75,87.0,87.0,116.8,128.4,13.1,1,15,0,False,
MOSPI_618129,"Construction of Kasrawad bypass, Selani bypass, Khargone bypass & Bistan bypass Total length. 31.950 km Section of NH-347 C to Two lane with paved shoulder configuration in the State of Madhya Pradesh on EPC mode.",Roads & Highways,MoRTH,,468.0,468.0,167.65,167.65,99.0,13.0,45.3,41.8,0.0,0,15,0,False,
MOSPI_618507,"Balance work of Six Laning of Shamlaji-Motachiloda from Km. 401.200 to Km.494.410 section Design Chainage Km.447.385 to Km 540.595, Length- 93.210 Km of old NH-8 NH-48 in the state of Gujarat on single Percentage Item Rate Contract",Roads & Highways,NHAI,,467.0,501.48,577.62,0.31,92.0,0.0,12.0,27.3,14.8,1,15,0,False,
MOSPI_618337,Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 33.000 km to 66.390 Km Existing Chainage from km 33.395 to km 67.496 on EPC Mode in Manipur PKG-3,Roads & Highways,NHIDCL,,467.0,467.0,593.79,0.35,86.0,0.0,23.6,65.5,35.4,1,15,0,False,
MOSPI_706836,Dedicatedtest track for RDSO Phase-2 34 km Umbrella work PB22/2019-20/NR,Railways,CAOC/NWR NWR mor,,466.0,619.19,586.33,48.11,98.0,0.0,60.4,57.9,0.0,0,15,0,False,
MOSPI_617069,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme]  [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,466.0,466.0,154.9,11.42,37.0,0.0,23.9,18.9,0.0,0,15,0,False,
MOSPI_619077,6 laning of Balance Work of Chennai - Tada from km. 21.40 to km. 54.40,Roads & Highways,NHAI,,465.0,472.37,389.77,0.02,100.0,0.0,27.7,105.3,77.1,1,15,0,False,
MOSPI_709774,Revamping/ Augmentation of facilities at existing port terminal at Mangalore,Petroleum,Indian Oil Corporation Limited [IOCL],,463.0,500.62,327.65,6.06,86.0,1.0,47.0,55.5,17.9,1,15,0,False,
MOSPI_618609,Construction of 4L Flyover from MES College Junction to Bogmalo Junction on NH-566 from Km. 7.106 to Km. 10.460 and 4L VUP at Queeny Nagar Junction from Km. 3.330 to Km. 4.550,Roads & Highways,NHAI,,463.0,316.28,168.21,0.0,59.0,2.0,30.4,31.9,10.0,1,15,0,False,
